4294967295
10000
10000
10000
10000
10000
9897
9807
9727
9568
9508
9453
9402
9428
9383
9276
9378
9398
9417
9435
9452
9468
9483
9497
9422
9437
9492
9503
9477
9489
9500
9510
9520
9530
9506
9516
9552
9560
9567
9575
9554
9561
9568
9575
9582
9562
9589
9595
9600
9606
9611
9617
9622
9627
9632
9636
9655
9659
9663
9667
9671
9674
9678
9682
9685
9689
9702
9705
9708
9711
9714
9717
9720
9723
9677
9680
9692
9695
9698
9701
9703
9706
9708
9696
9699
9702
9712
9714
9690
9692
9694
9697
9699
9702
9704
9693
9703
9705
9707
9709
9711
9713
9715
9717
9719
9721
9729
9731
9733
9735
9736
9738
9740
9741
9732
9734
9741
9743
9744
9746
9747
9749
9750
9742
9743
9745
9751
9752
9754
9755
9747
9749
9750
9751
9753
9754
9760
9752
9744
9746
9747
9740
9732
9734
9735
9737
9742
9735
9728
9729
9723
9716
9717
9711
9704
9705
9711
9705
9698
9684
9678
9672
9673
9667
9661
9655
9662
9663
9665
9666
9668
9669
9670
9672
9673
9675
9680
9675
9676
9677
9679
9680
9681
9676
9677
9678
9684
9685
9686
9687
9689
9683
9685
9679
9681
9682
9687
9688
9689
9690
9691
9693
9694
9695
9696
9697
9702
9703
9704
9705
9706
9707
9708
9709
9710
9711
9709
9710
9711
9712
9713
9714
9715
9716
9711
9712
9716
9717
9713
9708
9704
9705
9706
9707
9708
9708
9712
9713
9709
9710
9706
9706
9702
9703
9704
9700
9704
9705
9700
9701
9702
9703
9704
9705
9706
9707
9710
9711
9712
9708
9709
9709
9710
9711
9707
9708
9711
9712
9708
9709
9710
9711
9712
9712
9713
9714
9717
9718
9719
9719
9720
9721
9722
9722
9723
9724
9727
9723
9724
9725
9725
9726
9727
9727
9728
9729
9732
9732
9733
9734
9730
9731
9731
9732
9733
9733
9736
9737
9737
9738
9739
9739
9740
9729
9729
9730
9733
9729
9726
9727
9727
9728
9728
9729
9730
9730
9733
9734
9734
9735
9735
9736
9737
9737
9734
9735
9737
9738
9738
9739
9739
9740
9740
9737
9738
9739
9741
9741
9738
9739
9740
9740
9741
9741
9742
9739
9741
9738
9739
9739
