22,3.18
22,0.78
22,0.59
22,0.67
22,0.90
22,1.05
22,1.21
22,1.33
22,1.48
22,1.57
22,1.70
22,1.81
22,1.95
22,2.00
22,2.10
22,2.21
22,2.31
22,2.42
22,2.52
22,2.66
22,2.78
22,2.86
22,2.98
22,3.07
22,3.17
22,3.23
22,3.37
22,3.37
22,3.42
22,3.51
22,3.60
22,3.67
22,3.75
22,3.83
22,3.84
22,3.91
22,3.95
22,4.01
22,4.05
22,4.09
22,4.13
22,4.17
22,4.24
22,4.29
22,4.33
22,4.36
22,4.39
22,4.42
22,4.46
22,4.48
22,4.50
22,4.52
22,4.53
22,4.56
22,4.57
22,4.59
22,4.62
22,4.65
22,4.66
22,4.67
19,78.83
19,43.96
19,36.98
19,32.76
19,28.95
19,26.44
19,24.02
19,22.38
19,20.70
19,19.60
19,18.40
19,17.39
19,16.66
19,15.89
19,15.33
19,14.74
19,14.31
19,13.82
19,13.49
19,13.10
19,12.76
19,12.52
19,12.28
19,12.08
19,11.83
19,11.69
19,11.03
19,10.89
19,10.77
19,10.39
19,10.01
19,9.75
19,9.51
19,9.40
19,9.34
19,9.11
19,8.92
19,8.73
19,8.56
19,8.41
19,8.27
19,8.15
19,8.15
19,8.14
19,8.06
19,7.96
19,7.88
19,7.80
19,7.74
19,7.68
19,7.62
19,7.59
19,7.53
19,7.49
19,7.43
19,7.36
19,7.32
19,7.27
19,7.25
19,7.20
19,7.16
3,1.35
3,0.43
3,0.41
3,0.51
3,0.73
3,0.77
3,0.97
3,1.11
3,1.27
3,1.40
3,1.51
3,1.65
3,1.75
3,1.88
3,2.04
3,2.17
3,2.31
3,2.44
3,2.54
3,2.62
3,2.76
3,2.85
3,2.96
3,3.10
3,3.22
3,3.27
3,3.41
3,3.48
3,3.54
3,3.66
3,3.78
3,3.85
3,3.96
3,4.06
3,4.08
3,4.16
3,4.23
3,4.27
3,4.30
3,4.36
3,4.41
3,4.45
3,4.49
3,4.55
3,4.61
3,4.63
3,4.64
3,4.68
3,4.72
3,4.75
3,4.78
3,4.81
3,4.84
3,4.87
3,4.88
3,4.90
3,4.93
3,4.95
3,4.98
3,4.99
8,78.72
8,43.88
8,37.04
8,32.78
8,29.05
8,26.60
8,24.15
8,22.53
8,20.84
8,19.71
8,18.55
8,17.62
8,16.86
8,16.06
8,15.54
8,14.90
8,14.45
8,14.00
8,13.64
8,13.28
8,12.92
8,12.68
8,12.43
8,12.23
8,11.98
8,11.85
8,11.19
8,11.04
8,10.89
8,10.51
8,10.19
8,9.93
8,9.67
8,9.58
8,9.54
8,9.32
8,9.13
8,8.96
8,8.82
8,8.67
8,8.54
8,8.40
8,8.41
8,8.40
8,8.31
8,8.24
8,8.17
8,8.10
8,8.05
8,8.00
8,7.94
8,7.89
8,7.84
8,7.79
8,7.74
8,7.71
8,7.66
8,7.61
8,7.57
14,2.20
14,0.61
14,0.54
14,0.63
14,0.86
14,1.02
14,1.22
14,1.36
14,1.52
14,1.64
14,1.78
14,1.92
14,2.04
14,2.17
14,2.28
14,2.40
14,2.51
14,2.64
14,2.75
14,2.84
14,3.02
14,3.11
14,3.19
14,3.28
14,3.39
14,3.45
14,3.57
14,3.57
14,3.63
14,3.73
14,3.85
14,3.93
14,4.02
14,4.06
14,4.07
14,4.13
14,4.18
14,4.22
14,4.25
14,4.28
14,4.32
14,4.37
14,4.39
14,4.45
14,4.50
14,4.52
14,4.54
14,4.57
14,4.60
14,4.62
14,4.63
14,4.65
14,4.67
14,4.69
14,4.72
14,4.74
14,4.75
14,4.76
14,4.78
14,4.80
27,78.79
27,43.94
27,37.11
27,32.88
27,29.03
27,26.53
27,24.16
27,22.49
27,20.80
27,19.64
27,18.42
27,17.42
27,16.69
27,15.91
27,15.38
27,14.77
27,14.36
27,13.91
27,13.58
27,13.19
27,12.84
27,12.62
27,12.35
27,12.15
27,11.90
27,11.75
27,11.07
27,10.96
27,10.81
27,10.42
27,10.04
27,9.74
27,9.47
27,9.39
27,9.37
27,9.11
27,8.90
27,8.71
27,8.54
27,8.41
27,8.27
27,8.15
27,8.13
27,8.12
27,8.03
27,7.93
27,7.86
27,7.81
27,7.76
27,7.70
27,7.66
27,7.60
27,7.53
27,7.50
27,7.44
27,7.38
27,7.34
27,7.29
27,7.27
27,7.24
16,78.82
16,43.95
16,37.01
16,32.79
16,28.95
16,26.42
16,23.99
16,22.31
16,20.63
16,19.39
16,18.19
16,17.17
16,16.44
16,15.67
16,15.10
16,14.51
16,14.08
16,13.60
16,13.27
16,12.90
16,12.55
16,12.32
16,12.07
16,11.88
16,11.61
16,11.48
16,10.84
16,10.71
16,10.59
16,10.22
16,9.86
16,9.58
16,9.30
16,9.19
16,9.14
16,8.93
16,8.73
16,8.55
16,8.41
16,8.28
16,8.13
16,8.03
16,8.01
16,8.00
16,7.93
16,7.85
16,7.81
16,7.75
16,7.69
16,7.64
16,7.57
16,7.52
16,7.47
16,7.43
16,7.39
16,7.33
16,7.29
16,7.25
16,7.21
16,7.19
16,7.16
7,3.69
7,0.83
7,0.64
7,0.72
7,0.94
7,1.08
7,1.27
7,1.41
7,1.65
7,1.75
7,1.89
7,2.06
7,2.18
7,2.39
7,2.49
7,2.61
7,2.67
7,2.83
7,2.92
7,3.05
7,3.17
7,3.29
7,3.42
7,3.51
7,3.63
7,3.69
7,3.83
7,3.83
7,3.94
7,4.07
7,4.19
7,4.27
7,4.42
7,4.52
7,4.57
7,4.62
7,4.69
7,4.75
7,4.79
7,4.83
7,4.88
7,4.96
7,5.01
7,5.07
7,5.15
7,5.18
7,5.21
7,5.24
7,5.26
7,5.28
7,5.30
7,5.31
7,5.35
7,5.36
7,5.38
7,5.38
7,5.41
7,5.43
7,5.44
7,5.45
24,1.60
24,0.55
24,0.47
24,0.59
24,0.94
24,1.10
24,1.29
24,1.41
24,1.59
24,1.69
24,1.81
24,1.93
24,2.04
24,2.18
24,2.29
24,2.40
24,2.51
24,2.61
24,2.75
24,2.87
24,2.99
24,3.07
24,3.19
24,3.28
24,3.36
24,3.42
24,3.53
24,3.52
24,3.58
24,3.67
24,3.79
24,3.82
24,3.89
24,3.94
24,3.98
24,4.05
24,4.11
24,4.15
24,4.17
24,4.20
24,4.23
24,4.24
24,4.27
24,4.32
24,4.37
24,4.39
24,4.39
24,4.41
24,4.45
24,4.47
24,4.49
24,4.52
24,4.53
24,4.54
24,4.55
24,4.56
24,4.59
24,4.60
24,4.62
24,4.63
24,4.64
24,4.65
15,3.10
15,0.70
15,0.54
15,0.63
15,0.82
15,0.97
15,1.15
15,1.26
15,1.40
15,1.51
15,1.66
15,1.78
15,1.88
15,1.98
15,2.08
15,2.15
15,2.24
15,2.34
15,2.44
15,2.56
15,2.68
15,2.79
15,2.90
15,2.99
15,3.10
15,3.16
15,3.30
15,3.34
15,3.40
15,3.50
15,3.62
15,3.68
15,3.81
15,3.87
15,3.91
15,3.99
15,4.06
15,4.17
15,4.20
15,4.27
15,4.34
15,4.37
15,4.40
15,4.46
15,4.50
15,4.52
15,4.55
15,4.58
15,4.61
15,4.64
15,4.66
15,4.68
15,4.70
15,4.71
15,4.74
15,4.75
15,4.77
15,4.80
15,4.82
15,4.83
15,4.84
6,3.04
6,0.75
6,0.57
6,0.64
6,0.88
6,1.03
6,1.20
6,1.33
6,1.39
6,1.50
6,1.62
6,1.75
6,1.86
6,1.99
6,2.10
6,2.21
6,2.36
6,2.49
6,2.61
6,2.70
6,2.85
6,2.96
6,3.07
6,3.17
6,3.29
6,3.34
6,3.47
6,3.46
6,3.56
6,3.67
6,3.77
6,3.85
6,3.94
6,3.98
6,4.01
6,4.08
6,4.15
6,4.18
6,4.19
6,4.23
6,4.26
6,4.30
6,4.32
6,4.37
6,4.40
6,4.42
6,4.45
6,4.50
6,4.52
6,4.53
6,4.56
6,4.58
6,4.60
6,4.62
6,4.64
6,4.64
6,4.66
6,4.67
6,4.69
6,4.70
6,4.72
6,4.74
4,1.31
4,0.43
4,0.39
4,0.51
4,0.74
4,0.90
4,1.06
4,1.19
4,1.33
4,1.44
4,1.54
4,1.60
4,1.72
4,1.85
4,1.96
4,2.08
4,2.21
4,2.32
4,2.42
4,2.51
4,2.63
4,2.72
4,2.84
4,2.94
4,3.04
4,3.10
4,3.22
4,3.24
4,3.30
4,3.40
4,3.53
4,3.60
4,3.69
4,3.76
4,3.78
4,3.85
4,3.91
4,3.95
4,3.99
4,4.03
4,4.07
4,4.11
4,4.13
4,4.19
4,4.24
4,4.27
4,4.29
4,4.31
4,4.34
4,4.36
4,4.38
4,4.41
4,4.44
4,4.46
4,4.48
4,4.49
4,4.50
4,4.53
4,4.54
4,4.56
18,1.40
18,0.51
18,0.45
18,0.72
18,0.96
18,1.11
18,1.28
18,1.32
18,1.48
18,1.58
18,1.74
18,1.85
18,1.97
18,2.09
18,2.20
18,2.31
18,2.41
18,2.52
18,2.62
18,2.76
18,2.88
18,2.97
18,3.08
18,3.20
18,3.34
18,3.40
18,3.51
18,3.49
18,3.57
18,3.66
18,3.74
18,3.78
18,3.83
18,3.89
18,3.93
18,3.99
18,4.04
18,4.07
18,4.12
18,4.14
18,4.17
18,4.19
18,4.23
18,4.29
18,4.33
18,4.35
18,4.36
18,4.38
18,4.42
18,4.43
18,4.46
18,4.48
18,4.49
18,4.51
18,4.52
18,4.53
18,4.54
18,4.56
18,4.57
18,4.58
18,4.59
18,4.60
26,2.85
26,0.71
26,0.56
26,0.65
26,0.88
26,1.15
26,1.34
26,1.45
26,1.62
26,1.74
26,1.93
26,2.04
26,2.20
26,2.40
26,2.50
26,2.65
26,2.76
26,2.86
26,2.99
26,3.07
26,3.19
26,3.28
26,3.38
26,3.47
26,3.60
26,3.69
26,3.82
26,3.82
26,3.88
26,3.96
26,4.09
26,4.15
26,4.29
26,4.35
26,4.39
26,4.44
26,4.48
26,4.51
26,4.55
26,4.61
26,4.67
26,4.68
26,4.71
26,4.77
26,4.80
26,4.82
26,4.82
26,4.84
26,4.86
26,4.89
26,4.92
26,4.94
