33,40.70
33,10.00
33,7.79
33,6.68
33,5.76
33,1.79
33,1.78
33,1.78
33,1.77
33,1.77
33,1.78
33,1.76
33,1.75
33,1.73
33,1.73
33,1.77
33,1.83
33,1.83
33,1.41
33,1.47
33,1.48
33,1.25
33,1.32
33,1.17
33,1.24
14,81.21
14,61.36
14,47.90
14,40.59
14,11.18
14,10.84
14,10.43
14,10.13
14,9.79
14,9.55
14,9.23
14,8.98
14,8.71
14,8.49
14,8.39
14,8.23
14,8.09
14,5.74
14,5.73
14,5.67
14,4.52
14,4.55
14,3.83
14,3.89
25,41.82
25,10.39
25,8.17
25,7.05
25,6.14
25,1.94
25,1.94
25,1.95
25,1.98
25,2.00
25,2.02
25,2.00
25,1.99
25,1.98
25,1.98
25,2.04
25,2.10
25,2.11
25,1.62
25,1.68
25,1.70
25,1.45
25,1.53
25,1.36
25,1.43
4,41.44
4,10.15
4,7.95
4,6.79
4,5.86
4,1.82
4,1.80
4,1.81
4,1.79
4,1.79
4,1.81
4,1.78
4,1.77
4,1.75
4,1.75
4,1.79
4,1.85
4,1.84
4,1.42
4,1.48
4,1.49
4,1.27
4,1.33
4,1.20
4,1.27
15,40.56
15,9.94
15,7.74
15,6.61
15,5.70
15,1.78
15,1.76
15,1.76
15,1.75
15,1.75
15,1.73
15,1.71
15,1.70
15,1.68
15,1.68
15,1.72
15,1.78
15,1.78
15,1.38
15,1.44
15,1.46
15,1.25
15,1.32
15,1.18
15,1.25
3,42.58
3,10.48
3,8.20
3,7.01
3,6.08
3,1.89
3,1.89
3,1.90
3,1.89
3,1.88
3,1.91
3,1.89
3,1.88
3,1.86
3,1.85
3,1.89
3,1.95
3,1.95
3,1.49
3,1.49
3,1.50
3,1.27
3,1.34
3,1.20
3,1.28
26,43.02
26,10.67
26,8.35
26,7.23
26,6.29
26,1.97
26,1.97
26,1.98
26,1.98
26,1.98
26,2.01
26,1.99
26,1.99
26,1.97
26,1.97
26,2.02
26,2.07
26,2.08
26,1.59
26,1.65
26,1.68
26,1.42
26,1.49
26,1.32
26,1.40
8,42.07
8,10.30
8,8.01
8,6.82
8,5.88
8,1.82
8,1.81
8,1.81
8,1.80
8,1.79
8,1.81
8,1.79
8,1.78
8,1.76
8,1.75
8,1.79
8,1.85
8,1.85
8,1.42
8,1.47
8,1.49
8,1.26
8,1.32
8,1.17
8,1.24
2,84.92
2,61.49
2,49.86
2,40.91
2,11.53
2,11.03
2,10.66
2,10.25
2,9.87
2,9.61
2,9.27
2,9.01
2,8.72
2,8.50
2,8.31
2,8.18
2,7.97
2,5.63
2,5.59
2,5.53
2,4.37
2,4.39
2,3.67
2,3.72
1,1.99
1,0.58
1,0.75
1,0.82
1,0.86
1,0.33
1,0.38
1,0.43
1,0.47
1,0.50
1,0.56
1,0.58
1,0.59
1,0.61
1,0.63
1,0.70
1,0.78
1,0.81
1,0.71
1,0.78
1,0.80
1,0.74
1,0.81
1,0.77
1,0.84
22,41.38
22,10.22
22,8.00
22,6.87
22,5.97
22,1.87
22,1.87
22,1.88
22,1.88
22,1.89
22,1.91
22,1.89
22,1.88
22,1.86
22,1.86
22,1.92
22,1.98
22,1.99
22,1.52
22,1.59
22,1.61
22,1.37
22,1.40
22,1.26
22,1.33
10,81.21
10,61.52
10,47.98
10,40.52
10,11.19
10,10.86
10,10.44
10,10.13
10,9.78
10,9.57
10,9.25
10,9.03
10,8.75
10,8.55
10,8.43
10,8.20
10,8.07
10,5.75
10,5.72
10,5.67
10,4.51
10,4.55
10,3.82
10,3.87
24,43.37
24,10.76
24,8.44
24,7.25
24,6.29
24,1.98
24,1.98
24,1.99
24,1.99
24,2.00
24,2.02
24,2.00
24,1.99
24,1.97
24,1.96
24,2.02
24,2.08
24,2.09
24,1.60
24,1.66
24,1.69
24,1.43
24,1.50
24,1.33
24,1.41
19,41.48
19,10.36
19,8.16
19,7.02
19,6.12
19,1.93
19,1.93
19,1.95
19,1.96
19,1.98
19,2.00
19,2.01
19,2.00
19,1.99
19,1.99
19,2.06
19,2.12
19,2.14
19,1.65
19,1.71
19,1.75
19,1.48
19,1.56
19,1.39
19,1.47
18,81.46
18,54.76
18,41.46
18,9.34
18,9.02
18,8.66
18,8.38
18,8.08
18,7.83
18,7.64
18,7.38
18,7.19
18,6.97
18,6.88
18,6.76
18,6.64
18,4.64
18,4.65
18,4.61
18,3.65
18,3.68
18,3.10
18,3.09
23,79.05
23,58.86
23,45.46
23,38.18
23,10.38
23,9.96
23,9.58
23,9.29
23,8.96
23,8.77
23,8.47
23,8.24
23,7.98
23,7.79
23,7.63
23,7.49
23,7.36
23,5.21
23,5.19
23,5.13
23,4.07
23,4.11
23,3.44
23,3.49
28,7.51
28,1.59
28,1.52
28,1.50
28,1.53
28,0.55
28,0.61
28,0.67
28,0.73
28,0.78
28,0.85
28,0.87
28,0.90
28,0.91
28,0.94
28,1.03
28,1.11
28,1.16
28,0.94
28,1.02
28,1.06
28,0.94
28,1.02
28,0.93
28,1.02
16,43.56
16,10.75
16,8.42
16,7.25
16,6.27
16,1.96
16,1.96
16,1.96
16,1.99
16,1.98
16,2.01
16,1.99
16,1.98
16,1.96
16,1.96
16,2.01
16,2.07
16,2.07
16,1.58
16,1.65
16,1.67
16,1.41
16,1.48
16,1.32
16,1.40
13,81.30
13,54.77
13,43.01
13,34.63
13,9.05
13,8.70
13,8.47
13,8.18
13,7.92
13,7.74
13,7.49
13,7.30
13,7.08
13,6.93
13,6.82
13,6.74
13,6.61
13,4.69
13,4.69
13,4.66
13,3.70
13,3.76
13,3.19
13,3.25
6,43.71
6,10.77
6,8.41
6,7.02
6,6.23
6,1.94
6,1.92
6,1.93
6,1.92
6,1.91
6,1.93
6,1.91
6,1.90
6,1.87
6,1.87
6,1.91
6,1.97
6,1.97
6,1.50
6,1.56
6,1.58
6,1.33
6,1.40
6,1.24
6,1.31
20,41.10
20,10.27
20,8.09
20,6.99
20,6.07
20,1.92
20,1.91
20,1.92
20,1.92
20,1.95
20,1.97
20,1.96
20,1.95
20,1.94
20,1.94
20,2.00
20,2.05
20,2.07
20,1.60
20,1.67
20,1.70
20,1.44
20,1.52
20,1.36
20,1.43
27,43.20
27,10.70
27,8.39
27,7.20
27,6.24
27,1.95
27,1.95
27,1.96
27,1.95
27,1.95
27,1.98
27,1.96
27,1.95
27,1.93
27,1.92
27,1.97
27,2.03
27,2.05
27,1.56
27,1.62
27,1.64
27,1.39
27,1.46
27,1.29
27,1.37
17,42.47
17,10.59
17,8.33
17,7.18
17,6.24
17,1.97
17,1.97
17,1.99
17,1.99
17,2.00
17,2.04
17,2.03
17,2.02
17,2.00
17,2.01
17,2.07
17,2.13
17,2.15
17,1.65
17,1.72
17,1.75
17,1.49
17,1.57
17,1.40
17,1.48
17,1.35
17,1.42
7,52.11
7,28.94
7,19.41
7,3.44
7,3.39
7,3.32
7,3.26
7,3.23
7,3.20
7,3.15
7,3.08
7,3.04
7,2.99
7,3.03
7,3.05
7,3.03
7,2.20
7,2.26
7,2.27
7,1.87
7,1.95
7,1.70
7,1.77
32,70.65
32,42.06
32,31.47
32,24.47
32,5.86
32,5.69
32,5.50
32,5.32
32,5.20
