# timestamp,observer_id,node_id,direction,output
1537096527.421047,3,3,r,[INFO: CC430     ] MCU: CC430F5147, Reset Source: nRST, Compile date: Sep 16 2018
1537096527.491934,3,3,r,[INFO: RF1A      ] RF module configured (0dBm, 868.0MHz, 255b)
1537096527.491934,3,3,r,[INFO: Main      ] Starting Contiki-NG-0684909-dirty
1537096527.491934,3,3,r,[INFO: Main      ]  Net: nullnet
1537096527.491934,3,3,r,[INFO: Main      ]  MAC: nullmac
1537096527.491934,3,3,r,[INFO: Main      ] Link-layer address 0000.0000.0000.0000
1537096527.491934,3,3,r,[INFO: CC430     ] Node started. Node ID is set to 3. Platform DPP1
1537096527.491934,3,3,r,[INFO: DebugPrint] Starting 'Debug Print Task'
1537096527.491934,3,3,r,[INFO: DebugPrint] Buffer size: 700B, max stack size: 504B
1537096527.491934,3,3,r,Starting 'Detect noise'
1537096527.491934,3,3,r,[INFO:     0] Starting GMW protothread (source node)
1537096527.491934,3,3,r,[INFO:     0] t_ctrl=6ms, t_data=8ms, t_cont=6ms, data=8b, slots=2, tx=3, hop=5, scale=1000
1537096527.659490,3,3,r,[WARN:     0] A full control structure does not fit in a packet!
1537096527.690052,3,3,r,[WARN:     0] Reduce control size or use static schedule/config.
1537096527.690052,3,3,r,[INFO:     0] Radio DC: 655.35
1537096529.658900,3,3,r,[INFO:     2] Radio DC: 1.96
1537096531.658233,3,3,r,[INFO:     4] Radio DC: 1.78
1537096533.658020,3,3,r,[INFO:     6] Radio DC: 1.82
1537096535.658041,3,3,r,[INFO:     8] Radio DC: 1.76
1537096537.658138,3,3,r,[INFO:    10] Radio DC: 1.80
1537096539.658240,3,3,r,[INFO:    12] Radio DC: 1.77
1537096541.658173,3,3,r,[INFO:    14] Radio DC: 1.77
1537096543.658241,3,3,r,[INFO:    16] Radio DC: 1.75
1537096545.698139,3,3,r,[INFO:    18] S: 3 1
1537096545.698139,3,3,r,[INFO:    18] Radio DC: 1.81
1537096547.698107,3,3,r,[INFO:    20] Radio DC: 1.88
1537096549.698132,3,3,r,[INFO:    22] Radio DC: 1.92
1537096551.698260,3,3,r,[INFO:    24] Radio DC: 1.98
1537096553.698177,3,3,r,[INFO:    26] Radio DC: 2.00
1537096555.698329,3,3,r,[INFO:    28] Radio DC: 2.05
1537096557.698015,3,3,r,[INFO:    30] Radio DC: 2.07
1537096559.698014,3,3,r,[INFO:    32] Radio DC: 2.10
1537096561.697844,3,3,r,[INFO:    34] Radio DC: 2.11
1537096563.708729,3,3,r,[INFO:    36] Radio DC: 2.12
1537096565.708379,3,3,r,[INFO:    38] Radio DC: 2.15
1537096567.708029,3,3,r,[INFO:    40] Radio DC: 2.15
1537096569.708272,3,3,r,[INFO:    42] Radio DC: 2.17
1537096571.708956,3,3,r,[INFO:    44] Radio DC: 2.17
1537096573.708059,3,3,r,[INFO:    46] Radio DC: 2.19
1537096575.708309,3,3,r,[INFO:    48] Radio DC: 2.19
1537096577.709044,3,3,r,[INFO:    50] Radio DC: 2.21
1537096579.689397,3,3,r,[INFO:    52] S: 3 2
1537096579.717711,3,3,r,[INFO:    52] Radio DC: 2.21
1537096581.690546,3,3,r,[INFO:    54] Radio DC: 2.21
1537096583.707981,3,3,r,[INFO:    56] Radio DC: 2.22
1537096585.708256,3,3,r,[INFO:    58] Radio DC: 2.23
1537096587.707707,3,3,r,[INFO:    60] Radio DC: 2.24
1537096589.708165,3,3,r,[INFO:    62] Radio DC: 2.24
1537096591.707849,3,3,r,[INFO:    64] Radio DC: 2.25
1537096593.688321,3,3,r,[INFO:    66] Radio DC: 2.25
1537096595.708345,3,3,r,[INFO:    68] Radio DC: 2.26
1537096597.688905,3,3,r,[INFO:    70] Radio DC: 2.26
1537096599.688815,3,3,r,[INFO:    72] Radio DC: 2.26
1537096601.707839,3,3,r,[INFO:    74] Radio DC: 2.27
1537096603.692992,3,3,r,[INFO:    76] Radio DC: 2.27
1537096605.688942,3,3,r,[INFO:    78] Radio DC: 2.28
1537096607.688400,3,3,r,[INFO:    80] Radio DC: 2.28
1537096609.692820,3,3,r,[INFO:    82] Radio DC: 2.29
1537096611.688361,3,3,r,[INFO:    84] Radio DC: 2.29
1537096613.688409,3,3,r,[INFO:    86] Radio DC: 2.29
1537096615.689438,3,3,r,[INFO:    88] Radio DC: 2.29
1537096617.688441,3,3,r,[INFO:    90] Radio DC: 2.29
1537096619.688422,3,3,r,[INFO:    92] Radio DC: 2.30
1537096621.692632,3,3,r,[INFO:    94] Radio DC: 2.30
1537096623.688203,3,3,r,[INFO:    96] Radio DC: 2.30
1537096625.688241,3,3,r,[INFO:    98] Radio DC: 2.30
1537096627.689029,3,3,r,[INFO:   100] Radio DC: 2.31
1537096629.688117,3,3,r,[INFO:   102] Radio DC: 2.31
1537096631.688188,3,3,r,[INFO:   104] Radio DC: 2.31
1537096633.688155,3,3,r,[INFO:   106] Radio DC: 2.31
1537096635.688133,3,3,r,[INFO:   108] Radio DC: 2.31
1537096637.688128,3,3,r,[INFO:   110] Radio DC: 2.32
1537096639.688167,3,3,r,[INFO:   112] Radio DC: 2.32
1537096641.688152,3,3,r,[INFO:   114] Radio DC: 2.32
1537096643.688401,3,3,r,[INFO:   116] Radio DC: 2.32
1537096645.688971,3,3,r,[INFO:   118] S: 3 3
1537096645.688971,3,3,r,[INFO:   118] Radio DC: 2.32
1537096647.688107,3,3,r,[INFO:   120] Radio DC: 2.32
1537096649.688002,3,3,r,[INFO:   122] Radio DC: 2.33
1537096651.687841,3,3,r,[INFO:   124] Radio DC: 2.33
1537096653.687879,3,3,r,[INFO:   126] Radio DC: 2.33
1537096655.687881,3,3,r,[INFO:   128] Radio DC: 2.33
1537096657.687935,3,3,r,[INFO:   130] Radio DC: 2.33
1537096659.687927,3,3,r,[INFO:   132] Radio DC: 2.34
1537096661.688023,3,3,r,[INFO:   134] Radio DC: 2.34
1537096663.688009,3,3,r,[INFO:   136] Radio DC: 2.34
1537096665.688062,3,3,r,[INFO:   138] Radio DC: 2.34
1537096667.688075,3,3,r,[INFO:   140] Radio DC: 2.34
1537096669.688105,3,3,r,[INFO:   142] Radio DC: 2.34
1537096671.688144,3,3,r,[INFO:   144] Radio DC: 2.34
1537096673.687937,3,3,r,[INFO:   146] Radio DC: 2.34
1537096675.699294,3,3,r,[INFO:   148] Radio DC: 2.34
1537096677.687953,3,3,r,[INFO:   150] Radio DC: 2.35
1537096679.688656,3,3,r,[INFO:   152] S: 3 4
1537096679.688656,3,3,r,[INFO:   152] Radio DC: 2.34
1537096681.687858,3,3,r,[INFO:   154] Radio DC: 2.35
1537096683.687933,3,3,r,[INFO:   156] Radio DC: 2.35
1537096685.687918,3,3,r,[INFO:   158] Radio DC: 2.35
1537096687.687980,3,3,r,[INFO:   160] Radio DC: 2.35
1537096689.688029,3,3,r,[INFO:   162] Radio DC: 2.35
1537096691.688113,3,3,r,[INFO:   164] Radio DC: 2.35
1537096693.687998,3,3,r,[INFO:   166] Radio DC: 2.35
1537096695.688081,3,3,r,[INFO:   168] Radio DC: 2.36
1537096697.688117,3,3,r,[INFO:   170] Radio DC: 2.35
1537096699.688173,3,3,r,[INFO:   172] Radio DC: 2.36
1537096701.688188,3,3,r,[INFO:   174] Radio DC: 2.35
1537096703.688191,3,3,r,[INFO:   176] Radio DC: 2.36
1537096705.687994,3,3,r,[INFO:   178] Radio DC: 2.36
1537096707.688019,3,3,r,[INFO:   180] Radio DC: 2.36
1537096709.688033,3,3,r,[INFO:   182] Radio DC: 2.36
1537096711.687881,3,3,r,[INFO:   184] Radio DC: 2.36
1537096713.687906,3,3,r,[INFO:   186] Radio DC: 2.36
1537096715.687926,3,3,r,[INFO:   188] Radio DC: 2.36
1537096717.688043,3,3,r,[INFO:   190] Radio DC: 2.36
1537096719.688088,3,3,r,[INFO:   192] Radio DC: 2.36
1537096721.688013,3,3,r,[INFO:   194] Radio DC: 2.37
1537096723.688088,3,3,r,[INFO:   196] Radio DC: 2.36
1537096527.422872,7,7,r,[INFO: CC430     ] MCU: CC430F5147, Reset Source: nRST, Compile date: Sep 16 2018
1537096527.492341,7,7,r,[INFO: RF1A      ] RF module configured (0dBm, 868.0MHz, 255b)
1537096527.492341,7,7,r,[INFO: Main      ] Starting Contiki-NG-0684909-dirty
1537096527.492341,7,7,r,[INFO: Main      ]  Net: nullnet
1537096527.492341,7,7,r,[INFO: Main      ]  MAC: nullmac
1537096527.492341,7,7,r,[INFO: Main      ] Link-layer address 0000.0000.0000.0000
1537096527.492341,7,7,r,[INFO: CC430     ] Node started. Node ID is set to 7. Platform DPP1
1537096527.492341,7,7,r,[INFO: DebugPrint] Starting 'Debug Print Task'
1537096527.492341,7,7,r,[INFO: DebugPrint] Buffer size: 700B, max stack size: 504B
1537096527.492341,7,7,r,Starting 'Detect noise'
1537096527.492341,7,7,r,[INFO:     0] Starting GMW protothread (source node)
1537096527.492341,7,7,r,[INFO:     0] t_ctrl=6ms, t_data=8ms, t_cont=6ms, data=8b, slots=2, tx=3, hop=5, scale=1000
1537096527.661844,7,7,r,[WARN:     0] A full control structure does not fit in a packet!
1537096527.691849,7,7,r,[WARN:     0] Reduce control size or use static schedule/config.
1537096527.691849,7,7,r,[INFO:     0] Radio DC: 655.35
1537096529.660522,7,7,r,[INFO:     2] Radio DC: 2.00
1537096531.660533,7,7,r,[INFO:     4] Radio DC: 1.83
1537096533.660533,7,7,r,[INFO:     6] Radio DC: 1.88
1537096535.660581,7,7,r,[INFO:     8] Radio DC: 1.83
1537096537.660376,7,7,r,[INFO:    10] Radio DC: 1.86
1537096539.660701,7,7,r,[INFO:    12] Radio DC: 1.83
1537096541.660444,7,7,r,[INFO:    14] Radio DC: 1.85
1537096543.660470,7,7,r,[INFO:    16] Radio DC: 1.83
1537096545.690562,7,7,r,[INFO:    18] Radio DC: 1.89
1537096547.690860,7,7,r,[INFO:    20] Radio DC: 1.98
1537096549.690474,7,7,r,[INFO:    22] Radio DC: 2.01
1537096551.690486,7,7,r,[INFO:    24] Radio DC: 2.07
1537096553.690407,7,7,r,[INFO:    26] Radio DC: 2.10
1537096555.690474,7,7,r,[INFO:    28] Radio DC: 2.14
1537096557.690434,7,7,r,[INFO:    30] Radio DC: 2.16
1537096559.690527,7,7,r,[INFO:    32] Radio DC: 2.20
1537096561.690474,7,7,r,[INFO:    34] Radio DC: 2.21
1537096563.690527,7,7,r,[INFO:    36] Radio DC: 2.22
