# timestamp,observer_id,node_id,direction,output
1537164180.785698,20,20,r,[INFO: Main      ] Starting Contiki-NG-0684909-dirty
1537164180.785698,20,20,r,[INFO: Main      ]  Net: nullnet
1537164180.785698,20,20,r,[INFO: Main      ]  MAC: nullmac
1537164180.785698,20,20,r,[INFO: Main      ] Link-layer address 1400.0000.0000.0000
1537164180.785698,20,20,r,[INFO: Sky       ] Node id: 20
1537164180.785698,20,20,r,[INFO: Sky       ] nullmac, rf channel 26
1537164180.785698,20,20,r,[INFO: DebugPrint] Starting 'Debug Print Task'
1537164180.785698,20,20,r,[INFO: DebugPrint] Buffer size: 700B
1537164180.785698,20,20,r,Starting 'Detect noise'
1537164180.785698,20,20,r,[INFO:     0] Starting GMW protothread (source node)
1537164180.785698,20,20,r,[INFO:     0] t_ctrl=8ms, t_data=8ms, t_cont=6ms, data=8b, slots=2, tx=3, hop=5, scale=1000
1537164183.063373,20,20,r,[WARN:     0] A full control structure does not fit in a packet!
1537164183.063373,20,20,r,[WARN:     0] Reduce control size or use static schedule/config.
1537164183.063373,20,20,r,[INFO:     2] Radio DC: 89.66
1537164185.061583,20,20,r,[INFO:     4] Radio DC: 4.68
1537164187.061886,20,20,r,[INFO:     6] Radio DC: 4.68
1537164189.050666,20,20,r,[INFO:     8] Radio DC: 4.68
1537164191.050659,20,20,r,[INFO:    10] Radio DC: 4.68
1537164193.050753,20,20,r,[INFO:    12] Radio DC: 4.68
1537164195.062632,20,20,r,[INFO:    14] Radio DC: 4.68
1537164197.050769,20,20,r,[INFO:    16] Radio DC: 4.68
1537164199.051748,20,20,r,[INFO:    18] Radio DC: 4.68
1537164202.600698,20,20,r,[INFO:    21] Radio DC: 7.39
1537164203.041786,20,20,r,[INFO:    22] Radio DC: 7.69
1537164205.041997,20,20,r,[INFO:    24] Radio DC: 7.42
1537164207.062335,20,20,r,[INFO:    26] Radio DC: 7.20
1537164209.062474,20,20,r,[INFO:    28] Radio DC: 7.01
1537164211.062454,20,20,r,[INFO:    30] Radio DC: 6.84
1537164213.061342,20,20,r,[INFO:    32] Radio DC: 6.70
1537164215.062504,20,20,r,[INFO:    34] Radio DC: 6.58
1537164217.041973,20,20,r,[INFO:    36] Radio DC: 6.47
1537164219.062629,20,20,r,[INFO:    38] Radio DC: 6.38
1537164221.061624,20,20,r,[INFO:    40] Radio DC: 6.29
1537164223.041374,20,20,r,[INFO:    42] Radio DC: 6.21
